,genre,artist,track,track_id,popularity,danceability,instrumentalness,favorite,prediction
14180,Dance,One Direction,You & I,2afCBiru10AFckfOa49wIa,73,0.574,0.0,0,1
14189,Dance,Jason Derulo,Whatcha Say,67T6l4q3zVjC5nZZPXByU8,66,0.615,0.0,0,1
14190,Dance,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,72,0.632,0.0,0,1
14196,Dance,Snakehips,Don't Leave,0Zx8khUcEfCFK2AEoIhC92,71,0.657,0.0,0,1
14208,Dance,Britney Spears,Womanizer,4fixebDZAVToLbUCuEloa2,75,0.7240000000000001,0.0,0,1
14227,Dance,Gryffin,Nobody Compares To You (feat. Katie Pearlman),2Un9MGFwpGdGU9yl9KOvXx,69,0.585,0.0,0,1
14231,Dance,Rihanna,Sex With Me,6WAxKNbZoGNzQTIvdMqkFs,65,0.619,0.0,0,1
14235,Dance,Katy Perry,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,75,0.446,0.0,0,1
14237,Dance,Thalía,No Me Acuerdo,1G586ld1gbaECg4Bc6w40O,81,0.8370000000000001,0.0,0,1
14238,Dance,Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,74,0.547,0.0,0,1
14240,Dance,Robin Schulz,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,78,0.636,0.0,0,1
14243,Dance,Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,68,0.778,0.0,0,1
14256,Dance,Jess Glynne,All I Am,6X6SdJzxyw7GzxwP2fr9WV,77,0.74,0.0,0,1
14260,Dance,Cameron Dallas,Why Haven't I Met You?,5NACaWLnFkMDY5c4IUiqml,73,0.7020000000000001,0.0,0,1
14275,Dance,Kehlani,Keep On,4MV4wa3Dke1GMBtk06GMR0,68,0.74,7.13e-05,0,1
14276,Dance,Halsey,Strangers,11EDhDAVDtGPoSar6ootYA,70,0.69,4.0799999999999996e-05,0,1
14277,Dance,Marc E. Bassy,You & Me,7yCqehT9dKACTFy7YugP0J,70,0.696,0.0,0,1
14278,Dance,Shawn Mendes,Life Of The Party,14hJ5tc1VCFMWhVn9axRTC,65,0.667,0.0,0,1
14282,Dance,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),5K09638EBQjVMrZYXA89aC,71,0.8290000000000001,0.00792,0,1
14294,Dance,Peter Bjorn and John,Young Folks,6M6UoxIPn4NOWW0x7JPRfv,65,0.701,0.000627,0,1
14295,Dance,Carly Rae Jepsen,Now That I Found You,5cE201rNvIkryS8N1dJ5nR,70,0.611,0.0,0,1
14300,Dance,Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1YNQscOx6OqBQjxgJVhEeW,76,0.728,0.0,0,1
14305,Dance,One Direction,Perfect,3NLnwwAQbbFKcEcV8hDItk,72,0.647,0.0,0,1
14309,Dance,Miguel,Banana Clip,6xagjcywpcyNFghafZPQJv,67,0.638,0.0,0,1
14311,Dance,Jason Derulo,Want to Want Me,7oGZAicScQt96OAW4AruYy,76,0.775,0.0,0,1
14313,Dance,Shakira,Try Everything,1N3dZ7TTWO6VcD4Y3hHYLZ,69,0.705,0.0,0,1
14328,Dance,James Arthur,At My Weakest,6rcTyXe8W8kjQLyALBRj1v,72,0.636,0.0,0,1
14329,Dance,Keyshia Cole,Let It Go,2RqZFOLOnzVmHUX7ZMcaES,67,0.812,0.0,0,1
14343,Dance,Chris Brown,Tempo,0709StHzSeXpdj2zmqF2o2,67,0.769,0.0,0,1
14356,Dance,Melanie Martinez,Soap,03f7xZmt2wHCIDJBFPK8G4,68,0.595,5.44e-06,0,1
14361,Dance,Jeremih,Down On Me,0x3TibRgnSqzkcwrqBd4iX,71,0.7,0.0,0,1
14365,Dance,Kehlani,Distraction,2wSQyp6VzUopSFBinRo1iD,66,0.66,0.0,0,1
14368,Dance,Shawn Mendes,I Know What You Did Last Summer,2GyA33q5rti5IxkMQemRDH,65,0.695,0.0,0,1
14379,Dance,Rihanna,Unfaithful,13xxBnXOuiBxVxJI458B0i,72,0.588,0.0,0,1
14386,Dance,Christina Perri,human,1zVhMuH7agsRe6XkljIY4U,71,0.439,0.000643,0,1
14401,Dance,Clean Bandit,Mama (feat. Ellie Goulding),3WDIhWoRWVcaHdRwMEHkkS,78,0.737,3.79e-06,0,1
14407,Dance,Bazzi,Alone,1kFToCzZBG7clK0axbKVWH,65,0.5539999999999999,0.0,0,1
14414,Dance,KREAM,Deep End (feat. JHart) - Eden Prince Remix,3K4ywyPCdpF9evoL7Z3z1b,72,0.677,0.0011099999999999999,0,1
14420,Dance,Duran Duran,Hungry Like The Wolf - 2009 Remastered Version,39lSeqnyjZJejRuaREfyLL,71,0.691,1.16e-06,0,1
14425,Dance,Alessia Cara,Trust My Lonely,0qbfdprRS71e9up5pOmbQo,70,0.583,1.96e-06,0,1
14429,Dance,Demi Lovato,Really Don't Care,5vTPxzm4h2bY9rYyVrGEU5,68,0.706,0.0,0,1
14431,Dance,*NSYNC,This I Promise You,46n2EGFnPC3tzWCN1Aqe26,71,0.55,0.0,0,1
14442,Dance,Bruno Mars,Young Girls,3G5iN5QBqMeXx3uZPy8tgB,68,0.561,1.82e-06,0,1
14443,Dance,MØ,Final Song,4qqArAiTPueDxIp7cf87h7,73,0.695,8.44e-05,0,1
14444,Dance,Katy Perry,California Gurls,6tS3XVuOyu10897O3ae7bi,70,0.7909999999999999,0.0,0,1
14450,Dance,Jeremih,Love Don't Change,6PmjWl0phNxc0R5OwkDdiZ,68,0.539,0.0,0,1
14451,Dance,Bruno Mars,Gorilla,2ih2U8ttFzCjnQ5njF3SrR,69,0.7170000000000001,5.16e-06,0,1
14457,Dance,Janelle Monáe,I Like That,2EznBGrlmx9wBeYgyDojsA,67,0.48200000000000004,0.00243,0,1
14459,Dance,Christina Aguilera,Genie in a Bottle,11mwFrKvLXCbcVGNxffGyP,72,0.627,0.000123,0,1
14470,Dance,Justin Bieber,Company,61uyGDPJ06MkxJtHgPmuyO,72,0.617,0.0,0,1
14471,Dance,Shawn Mendes,Why,3XeqINnregzwBJNg7RyyH4,71,0.6890000000000001,1.64e-06,0,1
14472,Dance,Kehlani,In My Feelings,4cA6e3U7mtJfAOq3dWNAUZ,65,0.556,0.0,0,1
14482,Dance,Fantasia,When I See U,4iuNZTcvT9diFySSzVsnVS,68,0.569,8.99e-05,0,1
14485,Dance,Kid Ink,Show Me (feat. Chris Brown),4q6dqyGM25sKFU8nYAGRe4,71,0.711,0.0,0,1
14500,Dance,Lady Gaga,Joanne,2kecdnlyueotEMC8rdNlf6,67,0.551,0.0,0,1
14506,Dance,Olivia O'Brien,Empty,5648YJgWmV5TSYRdF6Cxl1,68,0.782,0.0,0,1
14514,Dance,Bea Miller,it's not u it's me,7cLm450e9XaPrEZTSTsfwU,71,0.7759999999999999,1.6899999999999997e-05,0,1
14515,Dance,Lady Gaga,Applause,5ka2ajep9OAvU5Sgduhiex,68,0.669,1.63e-06,0,1
14547,Dance,Shania Twain,You're Still The One,7wCH9DbgRs7ujHeqNy6oAS,75,0.551,0.0,0,1
14550,Dance,Usher,You Make Me Wanna...,47TqCCnEliDp8NRDyIQoQq,69,0.7609999999999999,0.0,0,1
14553,Dance,Olivia O'Brien,Love Myself,4XzgjxGKqULifVf7mnDIQK,68,0.653,0.0,0,1
14554,Dance,Lauv,Easy Love,732Sqj2piYPhdMPENP4axz,67,0.745,3.67e-06,0,1
14560,Dance,Florence + The Machine,Hunger,6Ju28M6P8Y8sLjBgWjyUUD,71,0.7290000000000001,0.0,0,1
14562,Dance,Kelly Rowland,Motivation,4Cv5dkUBqepa0siwGREihD,70,0.721,0.00010400000000000001,0,1
14564,Dance,Enrique Iglesias,SUBEME LA RADIO,7nKBxz47S9SD79N086fuhn,76,0.684,0.0,0,1
14572,Dance,Olivia Holt,History,3QmOiZF7IzJJkHnahh5Ea0,68,0.767,0.0,0,1
14574,Dance,Pharrell Williams,Sangria Wine,6XlSyYFTU1nodeWwwzVgTV,70,0.831,0.0,0,1
14575,Dance,Bruno Mars,Straight Up & Down,2mrZYZGmPFV3QOyYPZ1zsn,68,0.552,0.0,0,1
14583,Dance,Justin Timberlake,CAN'T STOP THE FEELING! - Film Version,4sQmCQUZcnBPaVm4dEUKv7,65,0.6579999999999999,0.0,0,1
14585,Dance,Flo Rida,Right Round,3GpbwCm3YxiWDvy29Uo3vP,73,0.72,0.0,0,1
14590,Dance,Rihanna,Hate That I Love You,7iu0WYLdo4yksKf3seaxzI,72,0.637,0.0,0,1
14600,Dance,Melanie Martinez,Pacify Her,360Wr96ywrCQq4kTAJ8Pq6,66,0.5760000000000001,0.000767,0,1
14609,Dance,Halsey,Hold Me Down,4U38hORPx8SsUAXGumsUYN,66,0.677,0.0,0,1
14617,Dance,Charlotte Lawrence,Just The Same,6UYMm9Jx9a05o0FDUBzNgr,67,0.736,0.0,0,1
14619,Dance,Why Don't We,In Too Deep,6z3OqZBR4v3w6s0w6dSVhF,66,0.6579999999999999,0.0,0,1
14620,Dance,High School Musical Cast,Can I Have This Dance - Original Version,6YXG34IWbilypPwjBTOrUC,66,0.555,0.0,0,1
14625,Dance,James TW,Soldier,0P7hldeLJsslU345SbZi5R,72,0.531,0.0,0,1
14629,Dance,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),1fLhGF1JfGQYj6EZLndD86,80,0.755,1.05e-05,0,1
14633,Dance,The Chainsmokers,My Type,6V9kwssTrwkKT72imgowj9,65,0.604,0.0,0,1
14648,Dance,Tinashe,2 On (feat. ScHoolboy Q),3jVtllWS5CFFWLQng8sKsr,69,0.742,0.0,0,1
14651,Dance,Seeb,Drink About,73WJ6rYbtFi0Z2T4hPS1iN,72,0.629,0.0,0,1
14652,Dance,Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),7HdZY9UJTylIiNcSDFyUDc,69,0.7509999999999999,0.0022199999999999998,0,1
14655,Dance,J. Holiday,Bed,6TlRNJaezOdzdECnQeRuMM,68,0.684,0.0,0,1
14659,Dance,Iggy Azalea,Black Widow,7pNC5ZIKtwUK0ReSpM3P9f,65,0.741,0.00018899999999999999,0,1
14660,Dance,Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),7nD9nN3jord9wWcfW3Gkcm,70,0.6890000000000001,0.0,0,1
14663,Dance,Lorde,Tennis Court,74fpNVAJrKGQuqHETi4WSt,68,0.764,0.000161,0,1
14674,Dance,Shakira,Perro Fiel (feat. Nicky Jam),70lnL3QaSOIIyMa2X9aVRL,75,0.75,0.0,0,1
14682,Dance,Jagged Edge,Where the Party At,5mNV8Mz59bzyuQ53gTw0c0,69,0.596,0.0,0,1
14683,Dance,Beyoncé,Countdown,3axkNosdVQLZiq1HakuGhc,66,0.665,0.0,0,1
14692,Dance,Passion Pit,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,68,0.5660000000000001,0.0,0,1
14693,Dance,Austin Mahone,All I Ever Need,5m2a8MuuMPfKKYeJnoHdvL,70,0.708,0.0,0,1
14699,Dance,Twista,Overnight Celebrity,2tOZtdbkAMQASWokLvSlzj,67,0.828,0.0,0,1
14703,Dance,Mariah Carey,Caution,5chgte6PLqxDVWXIUhVwBn,65,0.71,0.0,0,1
14710,Dance,The Chainsmokers,Young,1KeZgPUr54C8iz3FjqzVoz,68,0.615,0.0,0,1
14720,Dance,One Direction,18,3JjnGLK8IxkNLvo8Lb3KOM,70,0.6809999999999999,0.0,0,1
14729,Dance,Ne-Yo,Sexy Love,10aWGOqSDBqvNzJ9NeKDbK,68,0.622,0.00047300000000000006,0,1
14736,Dance,Chris Brown,Grass Ain't Greener,6DaE3A1uIvDqVrVSNvUy6B,67,0.644,0.0,0,1
14752,Dance,Bebe Rexha,F.F.F. (feat. G-Eazy),0xLCa6dp0wmDUhkDGKzDpv,65,0.7709999999999999,0.0,0,1
14757,Dance,James Arthur,Certain Things (feat. Chasing Grace),5zvJELVKAnPkscGc5aLKJI,68,0.406,9.719999999999999e-05,0,1
14768,Dance,Kid Ink,Promise (feat. Fetty Wap),5IZc3KIVFhjzJ0L2kiXzUl,68,0.797,0.0,0,1
14771,Dance,Sevyn Streeter,It Won't Stop (feat. Chris Brown),2xRYnHQdLD9ketvC01UYYT,67,0.657,8.1e-05,0,1
14791,Dance,Sigala,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,71,0.675,0.0,0,1
14803,Dance,James TW,Please Keep Loving Me,78zUxUPvONPgMIt46q5be6,73,0.537,1.78e-06,0,1
14805,Dance,Katy Perry,Rise,1CwNogTShsnsn1C8UhRmYX,66,0.546,0.0,0,1
14829,Dance,ZAYN,wRoNg,7iCeaYJSEdGWeFNTAEqUzJ,65,0.614,1.06e-06,0,1
14831,Dance,Brian McKnight,Back At One,6mwA6YiKDjAUG8kWvRRUPh,71,0.649,0.0,0,1
14835,Dance,Gryffin,Whole Heart,4Z1t1aMRif8ES212kTN8H2,65,0.501,1.26e-05,0,1
14837,Dance,Mariah Carey,One Sweet Day,7ySbfLwdCwl1EM0zNCJZ38,68,0.569,0.0,0,1
14846,Dance,Beyoncé,Baby Boy,4WY3HyGXsWqjFRCVD6gnTe,68,0.655,1.16e-06,0,1
14848,Dance,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,1mC2UjWt25Oixtqu7C6suL,66,0.684,3.39e-06,0,1
14864,Dance,Cody Simpson,La Da Dee,6f3Kn4QtwZPU2IvwwDSbLF,68,0.657,0.0,0,1
14871,Dance,Marc E. Bassy,Made Love First,21csDNj3WqMPYDzW996UHL,65,0.662,0.0,0,1
14881,Dance,Rita Ora,Anywhere,7EI6Iki24tBHAMxtb4xQN2,80,0.628,0.0,0,1
14885,Dance,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,70,0.733,0.0,0,1
14899,Dance,Camila Cabello,In the Dark,1GO9vCm5Cra5uWGSWQ5mGK,67,0.425,0.0,0,1
14908,Dance,Tevin Campbell,Can We Talk,6a5jHgwqYMk9wlYJYfs3c9,65,0.6579999999999999,1.77e-05,0,1
14918,Dance,Axwell /\ Ingrosso,Dreamer,0RTzJVkunbGwuRjXDFHnjf,75,0.627,0.0,0,1
14932,Dance,Lauv,Reforget,7FLQuyyCaIrBRqNt5l83U4,65,0.44,0.0,0,1
14937,Dance,Kid Ink,No Budget (feat. Rich The Kid),5EW6akmTVku8RFAqfV6FpY,66,0.804,0.00010800000000000001,0,1
14940,Dance,Carly Rae Jepsen,Party For One,4DM3zxFlei14ZOyKFtEx5p,65,0.685,0.0,0,1
14941,Dance,Troye Sivan,Seventeen,7iyKbBjb2fmTnTfCjCh7ER,67,0.612,4.35e-05,0,1
14944,Dance,Justin Bieber,The Feeling,7E390nZTMqEbrNC1TmHd42,67,0.5379999999999999,1.39e-06,0,1
14948,Dance,Loote,Wish I Never Met You,6Wrx0ZDaB3dxBDl1ZnddXT,66,0.621,0.0,0,1
14954,Dance,Tove Lo,Cool Girl,3tJ4y2Zqx6gM9xOAuFfsSF,71,0.674,7.17e-06,0,1
14969,Dance,MARINA,Superstar,4tIIRx9NG4Nyu53Xt9e8C3,68,0.7090000000000001,0.0,0,1
14979,Dance,Alphaville,Forever Young,4S1VYqwfkLit9mKVY3MXoo,75,0.489,0.0028,0,1
14986,Dance,Sabrina Carpenter,Paris,359HNzfOXhCMHB1pNKhyfH,67,0.5760000000000001,0.0,0,1
14993,Dance,5 Seconds of Summer,Moving Along,4UQajPk0EPvbwWTl0fYi4C,66,0.713,0.0,0,1
14995,Dance,Martin Jensen,Nobody,2qfEcCkEo5NscA9GL7ER72,71,0.6729999999999999,0.0,0,1
14998,Dance,Shawn Mendes,Why (Remix) [feat. Leon Bridges] - Remix,0FomDJEJ8NUEMYOfZeYjkH,67,0.62,0.0,0,1
15007,Dance,Olivia O'Brien,I Don't Exist,0aJaR9VIZDnyFCEsn6KUF3,66,0.743,0.0,0,1
15008,Dance,Bebe Rexha,I'm Gonna Show You Crazy,5LtNBCM2ve0SxP0dlRVvMu,65,0.474,0.0,0,1
15015,Dance,Ivy Adara,Famous,3zzDs7euxA9c5guPOt7A1B,66,0.616,0.0,0,1
15016,Dance,Kesha,We R Who We R,3LUWWox8YYykohBbHUrrxd,65,0.736,0.0016699999999999998,0,1
15018,Dance,Nicki Minaj,Moment 4 Life,0ConttVd0Ebk3dLNquOmh0,62,0.68,0.0,0,1
15031,Dance,Cheat Codes,Feeling of Falling,6lZe9DbvrcHZ3Ot2O9BPRc,69,0.7440000000000001,0.0,0,1
15034,Dance,Jennifer Lopez,On The Floor - Radio Edit,0Oe49j06Bjrxs8PltuVeaW,73,0.758,0.0012699999999999999,0,1
15035,Dance,VÉRITÉ,Somebody Else,34i4yxPrHWquuR4kjiivFO,67,0.674,0.000529,0,1
15043,Dance,One Direction,Love You Goodbye,1ZWLWVqeEMWMKTlteS0yLH,68,0.546,0.0,0,1
15050,Dance,Sasha Sloan,Runaway,7oHijHxh7cI40fNC4S619V,65,0.675,6.64e-05,0,1
15054,Dance,Cutting Crew,(I Just) Died In Your Arms,0YPXkQthLWrhNGoKTbwCJ8,70,0.632,7.64e-05,0,1
15090,Dance,Jax Jones,Breathe,0KsB4TwgATg88aXCMBoO3Y,77,0.741,0.00025,0,1
15107,Dance,Zedd,I Want You To Know,1JDIArrcepzWDTAWXdGYmP,68,0.58,6.62e-06,0,1
15119,Dance,MKTO,Monaco,3GQnWBLRh9GiaP34RlbTbK,68,0.653,0.0,0,1
15130,Dance,Greyson Chance,Low,5v6RTnnPQPEj2ciqpZewtc,66,0.47600000000000003,0.000236,0,1
15135,Dance,Katy Perry,Bon appétit,4rHmKlFRiFzabiVO6e9w2e,70,0.799,8.23e-05,0,1
15150,Dance,Usher,Burn - Confession Special Edition Version,7z3N2W7Xz1t2G2sAO8wFVH,66,0.7959999999999999,0.0,0,1
15182,Dance,LeAnn Rimes,How Do I Live,7BD50ATrF3Vab5FQy7vtK8,69,0.5770000000000001,0.0,0,1
15191,Dance,Kid Ink,Be Real (feat. DeJ Loaf),2npJP0YTkykkqjezhA1g8f,66,0.762,0.00035099999999999997,0,1
15201,Dance,Shawn Mendes,Running Low,2ePgwid1o7NKDpUmNGC69b,66,0.599,3.41e-06,0,1
15210,Dance,Cheat Codes,Sex,4CGGIk81BvfCZiscwFP6t0,67,0.503,0.0,0,1
15229,Dance,Don Diablo,Take Her Place (feat. A R I Z O N A),3AzvNvE3xpgelqmE5MRnbI,68,0.603,4.87e-06,0,1
15234,Dance,Shawn Mendes,Bad Reputation,07A4mFpXnuUrcRIc1S8ilz,68,0.413,0.0,0,1
15260,Dance,One Direction,A.M.,5omYVLodGmaxnhua99xIE8,66,0.586,0.0,0,1
15268,Dance,Ciara,Greatest Love,2CI2yyRfxB0HhEnXso3yLB,66,0.687,0.0,0,1
15270,Dance,JP Cooper,September Song - Guitar Acoustic,7bMkcxifc4EjIQKw49EC7h,71,0.593,0.0,0,1
15313,Dance,Borgeous,Make Me Yours,3G2O60rq5a77GEIwK1mVmh,69,0.5770000000000001,1.33e-06,0,1
15343,Dance,Beyoncé,End of Time,3FPUFltTjg6ClUL2wr9ux6,65,0.711,0.000517,0,1
15364,Dance,David Guetta,Flames - Pink Panda Remix,7sdG8n2Q9s8tCM8Wc2Vg1a,68,0.802,0.0186,0,1
15371,Dance,Tove Lo,disco tits,1TIiWomS4i0Ikaf9EKdcLn,67,0.79,0.00106,0,1
15380,Dance,Justin Bieber,Never Say Never,5GYbkDveRD2I8M5ZJ14hWn,67,0.7390000000000001,0.0,0,1
15383,Dance,Mario,How Do I Breathe,174rZBKJAqD10VBnOjlQQ3,67,0.684,1.08e-06,0,1
15391,Dance,Jonas Blue,Rise - Acoustic,64TfjW0Ebj9Uq0ik2OfmE7,71,0.628,0.0,0,1
15396,Dance,T-Pain,Up Down (Do This All Day),1uH1Nd8vet2uoZSDFSDwbh,65,0.763,0.0,0,1
15401,Dance,Sia,Helium (Sia vs. David Guetta & Afrojack),2ludbmtPoyCPe2K08fAlFl,68,0.542,0.0,0,1
15403,Dance,One Direction,Infinity,6N5xh0tYYLTQRiCCaNbAUt,65,0.537,0.0,0,1
15415,Dance,The Cars,Just What I Needed,4alHo6RGd0D3OUbTPExTHN,68,0.619,6.4e-05,0,1
15416,Dance,Mario,Drowning,28YJsoMPLIiUxtZqxVigbU,66,0.516,0.0,0,1
15442,Dance,ZAYN,Back To Life,7HwaFaAYFuMpUWAIVjB5hj,65,0.648,0.0,0,1
15456,Dance,KREAM,Drowning,5xey3cl8y5fWst3EKgPFk8,66,0.626,0.0,0,1
15459,Dance,Shawn Mendes,Honest,64GT5ReOko7xx6Nc7D8JsS,66,0.821,0.0,0,1
15525,Dance,Shawn Mendes,Lights On,348cSuo1eooBe21AzdjAqy,66,0.706,0.0,0,1
15533,Dance,Wrabel,The Village,6epvwUINain4iSHCTWA0sj,65,0.55,0.0,0,1
15614,Dance,Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),3c8iiZGfEammKJuWTErE5x,72,0.78,0.000176,0,1
15622,Dance,One Direction,Strong,3cKM7UXBZmgjEgEBTkaIlU,65,0.741,0.0,0,1
15626,Dance,Shawn Mendes,Ruin,6rKr29yPKnQNhOxXMYvE9Y,65,0.6859999999999999,0.0,0,1
15630,Dance,Noah Cyrus,Punches (with LP),1bb9eogTs9f8FrxlQ8Rvr2,67,0.531,0.0,0,1
15652,Dance,3LAU,Touch,5JKU2tXiG3yvJtefNwe7ZQ,66,0.5760000000000001,3.229999999999999e-05,0,1
15654,Dance,MØ,Sun In Our Eyes - Don Diablo Remix,1Cfws8y490Zpsqsyeme6V1,66,0.6990000000000001,2.64e-06,0,1
15671,Dance,Wisin,Quisiera Alejarme (feat. Ozuna & CNCO) - Remix,4khRdk0vpLBWzGu41Fd7Rl,69,0.6629999999999999,0.0,0,1
15676,Dance,Shawn Mendes,Under Pressure,2fLyikLZmHxW4XdToFpDdN,68,0.667,0.0,0,1
15690,Dance,One Direction,Right Now,1dQQ2QlnvXUehsRUrukKmf,65,0.645,0.0,0,1
15712,Dance,Martin Jensen,16 Steps,7v3MkCal9v1Bw0N31X33qA,66,0.601,0.0,0,1
15738,Dance,Calvin Harris,Promises (with Sam Smith) - David Guetta Remix,3Lv3frZVXU7Q0JEFvLIzWW,68,0.588,0.00021899999999999998,0,1
15757,Dance,Avicii,Broken Arrows,260jSxvzkFt71ksvkcy2ke,66,0.63,0.000567,0,1
15778,Dance,Matoma,Party On The West Coast (feat. Snoop Dogg),45OfR7ugJMgbFDuNOVpIq3,66,0.635,1.4800000000000002e-05,0,1
15801,Dance,James TW,Ex,5Y0VZ9KaZMRgQ8uLCtCmbm,66,0.638,0.0,0,1
15813,Dance,Sean Paul,Shot & Wine,1M1k3Sxtf7u8Zj3eIzrJm0,70,0.802,0.0,0,1
15843,Dance,P!nk,I Am Here,32j279x3imcBWBu9OaHX2n,63,0.61,0.0,0,1
15853,Dance,Jeremih,Surrounded (feat. Chris Brown & Wiz Khalifa),1xhXtjqbFiNgLfqHMGo9lW,66,0.7170000000000001,0.0,0,1
15873,Dance,LÉON,Surround Me,4aai1PoVGPcspMhmzOzpZN,67,0.53,0.0,0,1
15896,Dance,Joey Montana,Suena El Dembow,0woHVOh3KXLSDv8VU9XwZ4,75,0.695,0.0,0,1
15898,Dance,Bruno Mars,Versace On The Floor (Bruno Mars vs. David Guetta),5UJshy5HDHdNEVqlJwzsQB,67,0.747,0.0,0,1
15914,Dance,Shawn Mendes,In My Blood - Acoustic,6Pce5yn5oOSDB6hZm8Ou2U,71,0.57,0.0,0,1
15923,Dance,Mariah Carey,Without You,1kMOJBmpfWD9fir6st9uqS,68,0.5760000000000001,2.01e-06,0,1
15944,Dance,Adam Lambert,Ghost Town,44aN5xKL3kGHvQ5bXVk6B8,66,0.703,1.92e-05,0,1
15965,Dance,Rudimental,Walk Alone (feat. Tom Walker),0ySwEFQoOhVaGBky9iCdFJ,72,0.5760000000000001,0.0,0,1
16048,Dance,Jason Derulo,Get Ugly,1dl3vuXJS9anUXE7XnNP75,66,0.75,1.32e-06,0,1
16052,Dance,ItaloBrothers,Stamp on the Ground - Radio Edit,4VTRlB4KVaNfm7ZbMOKLNT,67,0.622,0.00534,0,1
16060,Dance,Spice Girls,2 Become 1,36AWdhZIGLUTkWpJDhe7va,67,0.6459999999999999,1.9699999999999998e-05,0,1
16074,Dance,Sia,Thunderclouds - Lost Frequencies Remix,5xQyeo1rXqNAMgZhFXv8z7,66,0.521,0.00028700000000000004,0,1
16089,Dance,Luis Fonsi,Apaga La Luz,4v4pC1y5UI5oHdcluJIJs8,68,0.809,0.0,0,1
16101,Dance,Dua Lipa,Genesis,4P76CEIXrrWT2cgS1YrTMr,67,0.715,0.0,0,1
16284,Dance,The Cars,Drive,3wfujdbamR3Z46F4xav7LM,71,0.5820000000000001,0.00139,0,1
16399,Dance,Simply Red,If You Don't Know Me By Now - 2008 Remastered Version,7DFawVSjI88xR9mjnWwURg,70,0.638,0.0,0,1
16544,Dance,Kaskade,Cold as Stone - Lipless Remix,6chZg1OMXz9VN3MQCr4cNf,65,0.619,0.0,0,1
16629,Dance,Astrid S,Such A Boy,3oIhthYPSKwAwJLA8JClkV,66,0.6629999999999999,1.06e-06,0,1
16643,Dance,James TW,For You,0CJvDUBeEL1Rmpx7MH28CQ,65,0.7170000000000001,0.0,0,1
16655,Dance,Luis Fonsi,Llegaste Tú,609SDGj0txmlAXRrpwee9Y,66,0.7559999999999999,0.0,0,1
16660,Dance,Zara Larsson,Ruin My Life - Piano Version,4Fxj5bX8ZlTGw42BIkFwng,67,0.65,0.0,0,1
16846,Dance,The Corrs,Breathless,5OQGeJ1ceykovrykZsGhqL,66,0.607,6.8e-05,0,1
16920,Dance,Vicetone,Fences,6CLg9uosQhXPoVKYBqI1xT,66,0.698,0.0,0,1
17006,Dance,Rudimental,Scared of Love (feat. RAY BLK & Stefflon Don),4WWa4Po5YCEN23DbFzML6M,70,0.721,1.87e-06,0,1
17073,Dance,Natasha Bedingfield,These Words,6QLU1GKy2Zh2mOh2uoJ0TV,66,0.7340000000000001,0.0,0,1
17088,Dance,Little Mix,Is Your Love Enough?,6W6ijKiufUsBBcgJPKis6T,67,0.762,1.11e-06,0,1
17104,Dance,James TW,Torn - Bonus Track,5511Aj0mYSejKP6fplsoRk,65,0.599,0.0,0,1
17405,Dance,Robin Schulz,Headlights (feat. Ilsey),06Hdbxh6NCy6TIhjdXTchB,65,0.597,0.000335,0,1
17497,Dance,Little Mix,More Than Words (feat. Kamille),7KfHeaOXXwaUZAYHIRgWIi,65,0.619,0.0,0,1
17504,Dance,Little Mix,Told You So,3Mvd9KPeMf2YQa1MiQGKmV,65,0.6659999999999999,0.0,0,1
17510,Dance,Robin Schulz,Oh Child,2xw9PXlt8IaCWZjfpJ2HPL,74,0.716,0.0,0,1
17516,Dance,Sigala,Sweet Lovin' - Radio Edit,1qp0ptMXNg9hqLH8sk7cc2,66,0.68,1.88e-06,0,1
17554,Dance,Juan Magán,Usted,79HTe42PihWUUq4BDjcuCq,73,0.7120000000000001,0.0,0,1
17624,Dance,Shakira,Underneath Your Clothes,15f8Cv8RXUlOOCIf2oaceN,65,0.616,0.0,0,1
17751,Dance,María José,Me equivoque,0mjwigpuvO4IAAMtoNoUyQ,67,0.573,0.000102,0,1
17819,Dance,Juanes,Es Tarde,07HLVW0ewbh9utzm5PKOIi,65,0.787,0.0,0,1
17971,Dance,Westlife,Swear It Again - Radio Edit,2x1D20z93vGEjtTP07GOOr,66,0.626,0.0,0,1
